,ranking,isIp,valid,urlLen,is@,isredirect,haveDash,domainLen,label,notlabel
27204,10000000,0,0,97,0,0,0,13,1,0
27205,10000000,0,0,107,0,0,0,12,1,0
27206,133900,0,0,47,0,0,0,24,0,1
27207,10000000,0,1,93,0,0,0,14,1,0
27208,10000000,0,0,27,0,0,0,10,1,0
27209,56429,0,1,26,0,0,0,25,1,0
27210,10000000,0,0,33,0,0,0,23,1,0
27211,10000000,0,0,34,0,0,0,18,1,0
27212,29262,0,0,52,0,0,0,12,0,1
27213,10000000,0,1,192,0,0,1,124,1,0
27214,10000000,0,1,26,0,0,0,16,0,1
27215,1267,0,1,40,0,0,0,18,0,1
27216,10000000,0,1,17,0,0,0,9,1,0
27217,10000000,0,1,249,0,0,1,25,1,0
27218,10000000,0,0,36,0,0,0,13,1,0
27219,10000000,0,0,89,0,0,1,32,1,0
27220,10000000,0,1,31,0,0,0,15,1,0
27221,24554,0,0,43,0,0,1,27,0,1
27222,14969,0,1,27,0,0,0,14,0,1
27223,10000000,0,1,59,0,1,0,18,1,0
27224,10000000,0,0,39,0,0,0,13,0,1
27225,10000000,0,1,95,0,0,0,11,1,0
27226,10000000,0,1,97,0,0,0,17,1,0
27227,10000000,0,0,50,0,0,0,18,1,0
27228,109927,0,0,111,0,0,0,18,1,0
27229,525,0,0,23,0,0,1,19,0,1
27230,10000000,0,0,191,0,0,0,14,1,0
27231,10000000,0,1,26,0,0,0,14,0,1
27232,183,0,1,43,0,0,0,16,1,0
27233,10000000,0,1,31,0,0,0,17,0,1
27234,10000000,0,0,54,0,0,0,14,1,0
27235,10000000,0,0,33,0,0,0,14,1,0
27236,14969,0,1,26,0,0,0,14,0,1
27237,972100,0,0,269,0,0,0,23,1,0
27238,10000000,0,1,76,0,0,0,27,1,0
27239,10587,0,1,37,0,0,0,17,0,1
27240,10000000,0,1,145,0,0,1,144,1,0
27241,10000000,0,0,92,0,0,1,36,1,0
27242,245,0,0,32,0,0,0,20,1,0
27243,10000000,0,0,33,0,0,1,32,1,0
27244,10000000,0,1,94,0,0,0,10,1,0
27245,9603,0,0,53,0,0,0,18,0,1
27246,4,0,1,37,0,0,0,21,0,1
27247,10000000,0,0,150,0,0,1,20,1,0
27248,10000000,0,0,102,0,0,1,92,1,0
27249,168,0,1,38,0,0,0,15,0,1
27250,181,0,0,66,0,0,0,18,0,1
27251,10000000,0,1,31,0,0,0,16,0,1
27252,10000000,0,0,30,0,0,0,29,1,0
27253,79883,0,0,46,0,0,0,30,0,1
27254,10000000,0,1,92,0,0,0,13,1,0
27255,178270,0,1,22,0,0,1,17,0,1
27256,10000000,0,0,94,0,0,0,12,1,0
27257,10000000,0,1,90,0,0,1,12,1,0
27258,10000000,0,1,24,0,0,1,23,1,0
27259,339,0,1,35,0,0,0,11,0,1
27260,6424,0,0,36,0,0,0,23,0,1
27261,10000000,0,1,103,0,0,0,14,1,0
27262,712420,0,0,87,0,0,0,23,0,1
27263,4,0,1,36,0,0,0,14,0,1
27264,44061,0,1,33,0,0,0,13,1,0
27265,10000000,0,1,161,0,0,1,131,1,0
27266,10000000,0,0,71,0,0,0,18,1,0
27267,63011,0,0,16,0,0,0,13,0,1
27268,10000000,0,0,33,0,0,0,18,1,0
27269,10000000,0,1,22,0,0,0,14,0,1
27270,10000000,0,1,41,0,0,0,18,1,0
27271,10000000,0,0,29,0,0,0,13,0,1
27272,31398,0,1,37,0,0,1,31,1,0
27273,14969,0,1,26,0,0,0,14,0,1
27274,10000000,0,1,106,0,0,0,16,1,0
27275,50723,0,1,35,0,0,0,20,1,0
27276,10000000,0,1,75,0,0,0,13,1,0
27277,10000000,0,1,30,0,0,0,18,1,0
27278,10000000,0,0,42,0,0,0,17,0,1
27279,10000000,0,0,60,0,0,1,19,1,0
27280,10000000,0,1,43,0,0,0,18,1,0
27281,10000000,0,0,25,0,0,0,18,1,0
27282,5001,0,1,30,0,0,0,16,0,1
27283,10000000,0,0,43,0,0,0,21,1,0
27284,10000000,0,1,22,0,0,1,17,0,1
27285,10000000,0,0,53,0,0,0,13,0,1
27286,10000000,0,0,470,0,0,0,231,1,0
27287,14969,0,1,27,0,0,0,14,0,1
27288,10000000,0,0,22,0,0,1,21,1,0
27289,94008,0,1,45,0,0,0,22,0,1
27290,10000000,0,0,11,0,0,0,10,1,0
27291,10000000,0,0,21,0,0,0,13,1,0
27292,248440,0,1,56,0,0,0,28,0,1
27293,103381,0,1,47,0,0,0,16,0,1
27294,186750,0,1,29,0,0,0,14,0,1
27295,958792,0,1,90,0,0,0,24,0,1
27296,10000000,0,1,26,0,0,0,20,1,0
27297,10000000,0,0,94,0,0,0,24,1,0
27298,10000000,0,1,226,0,0,0,23,1,0
27299,188988,0,1,35,0,0,0,17,0,1
27300,1,0,1,59,0,0,0,17,0,1
27301,41971,0,0,31,0,0,0,18,0,1
27302,10000000,0,1,106,0,0,1,17,1,0
27303,10000000,0,1,30,0,0,1,24,0,1
27304,10000000,0,1,253,0,0,0,162,1,0
27305,168,0,1,40,0,0,0,15,0,1
27306,10000000,0,0,49,0,0,1,34,1,0
27307,10000000,0,0,126,0,0,0,11,1,0
27308,10000000,0,0,62,0,0,0,45,1,0
27309,10000000,0,0,158,0,0,0,132,1,0
27310,68257,0,0,24,0,0,0,12,0,1
27311,10000000,0,0,57,0,0,0,12,1,0
27312,44061,0,1,33,0,0,0,13,1,0
27313,1267,0,1,42,0,0,0,18,0,1
27314,10000000,0,0,64,0,0,0,24,1,0
27315,13429,0,0,55,0,0,0,12,0,1
27316,10000000,0,0,75,0,0,0,13,1,0
27317,1859,0,1,44,0,0,0,12,0,1
27318,11,0,1,27,0,0,1,26,1,0
27319,10000000,0,1,32,0,0,0,17,0,1
27320,10000000,0,1,36,0,0,1,16,1,0
27321,199126,0,0,34,0,0,0,17,0,1
27322,10685,0,0,36,0,0,0,17,0,1
27323,4570,0,1,369,0,0,1,44,1,0
27324,46265,0,1,65,0,1,0,24,1,0
27325,14969,0,0,32,0,0,0,12,0,1
27326,164128,0,0,60,0,0,1,26,0,1
27327,10000000,0,1,92,0,0,0,13,1,0
27328,132993,0,1,40,0,0,0,20,0,1
27329,236871,0,1,72,0,0,0,14,1,0
27330,10000000,0,0,139,0,0,0,33,1,0
27331,10000000,0,1,23,0,0,0,17,0,1
27332,10000000,0,1,217,0,0,1,169,1,0
27333,29,0,1,22,0,0,0,17,0,1
27334,251732,0,1,46,0,0,0,27,1,0
27335,47310,0,1,20,0,0,0,16,0,1
27336,10000000,0,0,55,0,0,0,13,1,0
27337,14969,0,1,26,0,0,0,14,0,1
27338,6,0,1,53,0,0,0,16,0,1
27339,91163,0,1,29,0,0,0,18,0,1
27340,209601,0,1,17,0,0,0,13,0,1
27341,10000000,0,0,179,0,0,1,14,1,0
27342,10000000,0,1,45,0,0,0,21,1,0
27343,10000000,0,1,81,0,0,0,12,1,0
27344,10000000,0,1,110,0,0,0,109,1,0
27345,29,0,1,34,0,0,0,21,0,1
27346,357,0,1,18,0,0,0,17,1,0
27347,105,0,1,35,0,0,0,13,0,1
27348,10000000,0,1,98,0,0,0,38,1,0
27349,10000000,0,0,43,0,0,0,14,1,0
27350,131700,0,1,32,0,0,0,17,0,1
27351,88,0,0,291,0,0,0,17,1,0
27352,44061,0,1,33,0,0,0,13,1,0
27353,10000000,0,0,84,0,0,0,17,1,0
27354,10000000,0,0,26,0,0,0,25,1,0
27355,2547,0,1,39,0,0,0,17,0,1
27356,10000000,0,1,75,0,0,0,24,1,0
27357,10000000,0,1,34,0,0,0,20,0,1
27358,61569,0,0,82,0,0,0,15,0,1
27359,90756,0,1,33,0,0,0,18,0,1
27360,10000000,0,1,35,0,0,0,16,0,1
27361,10000000,0,1,94,0,0,0,15,1,0
27362,1267,0,1,35,0,0,0,18,0,1
27363,10000000,0,0,149,0,0,1,115,1,0
27364,10000000,0,0,97,0,0,0,13,1,0
27365,10000000,0,0,77,0,0,0,30,1,0
27366,2547,0,1,32,0,0,0,17,0,1
27367,10000000,0,1,31,0,0,0,23,0,1
27368,61210,0,0,29,0,0,1,21,0,1
27369,10000000,0,0,216,0,0,1,17,1,0
27370,10000000,0,1,87,0,0,0,20,1,0
27371,14969,0,1,27,0,0,0,14,0,1
27372,10000000,0,1,91,0,0,0,11,1,0
27373,339,0,1,38,0,0,0,11,0,1
27374,1471,0,0,47,0,0,0,21,0,1
27375,10000000,0,1,49,0,0,1,22,1,0
27376,6,0,1,51,0,0,0,16,0,1
27377,10000000,0,0,62,0,0,1,61,1,0
27378,305745,0,1,24,0,0,0,16,0,1
27379,14969,0,1,26,0,0,0,14,0,1
27380,10000000,0,0,34,0,0,0,24,1,0
27381,310740,0,1,31,0,0,0,19,0,1
27382,33171,0,0,48,0,0,0,19,0,1
27383,92919,0,0,22,0,0,0,12,0,1
27384,10000000,0,1,29,0,0,0,18,0,1
27385,4,0,1,32,0,0,0,16,0,1
27386,1,0,1,79,0,0,0,15,1,0
27387,44061,0,1,33,0,0,0,13,1,0
27388,10000000,0,1,106,0,0,0,22,1,0
27389,10000000,0,1,88,0,0,0,25,1,0
27390,10000000,0,0,37,0,0,0,12,1,0
27391,10000000,0,0,22,0,0,0,22,1,0
27392,10000000,0,0,56,0,0,0,16,1,0
27393,10000000,0,1,82,0,0,0,12,1,0
27394,10000000,0,1,44,0,0,0,23,1,0
27395,1,0,1,47,0,0,0,14,0,1
27396,11001,0,0,42,0,0,0,14,0,1
27397,14969,0,1,26,0,0,0,14,0,1
27398,10000000,0,1,22,0,0,0,13,0,1
27399,4570,0,1,337,0,0,1,44,1,0
27400,10000000,0,1,38,0,0,0,19,0,1
27401,865129,0,1,38,0,0,0,18,0,1
27402,2674,0,0,24,0,0,0,13,0,1
27403,10000000,0,0,208,0,0,1,200,1,0
27404,10000000,0,1,123,0,0,0,21,1,0
27405,10000000,0,0,198,0,0,0,27,1,0
27406,10000000,0,0,44,0,0,0,12,1,0
27407,236871,0,1,72,0,0,0,14,1,0
27408,204859,0,1,32,0,0,0,15,0,1
27409,63602,0,0,37,0,0,0,19,0,1
27410,105649,0,0,41,0,0,0,15,0,1
27411,10000000,0,1,94,0,0,0,18,1,0
27412,10000000,0,0,123,0,0,0,10,1,0
27413,10000000,0,1,22,0,0,0,13,0,1
27414,189537,0,0,55,0,0,0,11,1,0
27415,14969,0,1,27,0,0,0,14,0,1
27416,10000000,0,1,76,0,0,0,25,1,0
27417,10000000,0,0,218,0,0,1,162,1,0
27418,10000000,0,1,37,0,0,0,23,0,1
27419,14969,0,1,26,0,0,0,14,0,1
27420,14969,0,1,27,0,0,0,14,0,1
27421,10000000,0,1,24,0,0,0,16,1,0
27422,10000000,0,1,28,0,0,0,19,0,1
27423,10000000,0,1,20,0,0,0,15,1,0
27424,14969,0,1,27,0,0,0,14,0,1
27425,10000000,0,0,71,0,0,1,71,1,0
27426,10000000,0,0,51,0,0,1,22,0,1
27427,10000000,0,0,50,0,0,1,12,1,0
27428,10000000,0,1,107,0,0,0,18,1,0
27429,10000000,0,0,31,0,0,0,21,1,0
27430,10000000,0,1,304,0,0,0,16,1,0
27431,10000000,0,1,39,0,0,0,29,0,1
27432,10000000,0,0,89,0,0,1,24,1,0
27433,10000000,0,0,46,0,0,1,26,1,0
27434,251732,0,1,28,0,0,0,27,1,0
27435,1267,0,1,35,0,0,0,22,0,1
27436,21461,0,0,43,0,0,0,17,0,1
27437,10000000,0,0,46,0,0,0,17,1,0
27438,426148,0,1,23,0,0,0,22,1,0
27439,14969,0,1,27,0,0,0,14,0,1
27440,10000000,0,1,29,0,0,0,23,0,1
27441,10000000,0,0,90,0,0,0,33,1,0
27442,10000000,0,1,35,0,0,1,17,0,1
27443,10000000,0,0,241,0,0,1,200,1,0
27444,10000000,0,0,38,0,0,0,19,0,1
27445,8998,0,1,17,0,0,0,11,0,1
27446,18351,0,0,34,0,0,0,18,0,1
27447,10000000,0,1,23,0,0,0,22,1,0
27448,10401,0,0,35,0,0,0,17,0,1
27449,73503,0,0,173,0,0,0,16,1,0
27450,10000000,0,0,36,0,0,0,14,1,0
27451,10000000,0,1,28,0,0,1,16,0,1
27452,10000000,0,0,38,0,0,0,14,0,1
27453,3817,0,0,37,0,0,0,18,0,1
27454,2547,0,1,31,0,0,0,17,0,1
27455,10000000,0,1,54,0,0,0,15,1,0
27456,10000000,0,0,223,0,0,0,23,1,0
27457,5526,0,0,30,0,0,0,22,0,1
27458,10000000,0,1,78,0,0,1,14,1,0
27459,10000000,0,0,45,0,0,0,29,1,0
27460,183,0,1,106,0,0,0,16,1,0
27461,10000000,0,0,39,0,0,0,20,0,1
27462,10000000,0,0,49,0,0,0,48,1,0
27463,10000000,0,1,87,0,0,0,19,1,0
27464,10000000,0,0,48,0,0,0,21,1,0
27465,5001,0,1,52,0,0,0,16,0,1
27466,63602,0,1,22,0,0,0,14,0,1
27467,4570,0,1,369,0,0,1,44,1,0
27468,14969,0,1,27,0,0,0,14,0,1
27469,10000000,0,0,56,0,1,0,18,1,0
27470,10000000,0,1,25,0,0,0,14,0,1
27471,419272,0,1,39,0,0,0,22,0,1
27472,10000000,0,0,103,0,0,0,30,1,0
27473,10000000,0,0,139,0,0,1,105,1,0
27474,3103,0,0,41,0,0,0,17,0,1
27475,3832,0,0,13,0,0,0,6,1,0
27476,10000000,0,0,113,0,0,1,26,1,0
27477,10000000,0,0,39,0,0,0,18,1,0
27478,10000000,0,0,43,0,0,0,21,1,0
27479,10000000,0,1,42,0,0,0,18,1,0
27480,10000000,0,1,181,0,0,1,38,1,0
27481,10000000,0,1,86,0,0,0,17,1,0
27482,10000000,0,1,50,0,0,0,26,1,0
27483,10000000,0,0,116,0,0,0,13,1,0
27484,10000000,0,0,70,0,0,0,29,1,0
27485,34831,0,1,34,0,0,0,18,0,1
27486,10000000,0,1,48,0,0,0,11,1,0
27487,10000000,0,0,19,0,0,1,18,1,0
27488,10000000,0,1,27,0,0,0,15,0,1
27489,10000000,0,0,126,0,0,0,12,1,0
27490,10000000,0,0,29,0,0,1,28,1,0
27491,10000000,0,0,76,0,0,0,27,1,0
27492,10000000,0,0,32,0,0,0,22,1,0
27493,10000000,0,0,44,0,0,0,10,1,0
27494,1933,0,1,59,0,0,0,13,0,1
27495,29692,0,0,32,0,0,0,14,0,1
27496,497652,0,1,28,0,0,0,18,0,1
27497,10000000,0,0,115,0,0,0,11,1,0
27498,10000000,0,1,177,0,0,0,143,1,0
27499,14969,0,1,27,0,0,0,14,0,1
27500,1984,0,1,47,0,0,0,27,1,0
27501,44186,0,0,40,0,0,0,12,0,1
27502,6,0,1,47,0,0,0,16,0,1
27503,10000000,0,1,95,0,0,0,13,1,0
27504,2547,0,1,49,0,0,0,17,0,1
27505,1657,0,1,33,0,0,0,22,0,1
27506,10000000,0,0,76,0,0,0,27,1,0
27507,10000000,0,0,63,0,1,0,11,1,0
27508,10000000,0,1,253,0,0,0,162,1,0
27509,10000000,0,0,45,0,0,0,21,0,1
27510,10000000,0,1,27,0,0,0,10,1,0
27511,10000000,0,1,34,0,0,0,15,0,1
27512,576,0,1,39,0,0,0,11,0,1
27513,10000000,0,1,52,0,0,1,9,1,0
27514,157636,0,1,37,0,0,0,36,1,0
27515,10000000,0,0,116,0,0,0,107,1,0
27516,45415,0,0,47,0,0,0,17,0,1
27517,10000000,0,0,31,0,0,0,18,1,0
27518,176752,0,1,54,0,0,0,20,0,1
27519,10000000,0,0,51,0,0,0,43,1,0
27520,10000000,0,1,75,0,0,0,17,1,0
27521,10000000,0,0,112,0,0,0,11,1,0
27522,10000000,0,1,40,0,0,0,17,0,1
27523,12449,0,1,31,0,0,0,16,0,1
27524,10000000,0,0,71,0,0,0,11,1,0
27525,10000000,0,0,143,0,0,0,16,1,0
27526,11,0,1,78,0,0,0,28,0,1
27527,10000000,0,0,103,0,0,0,30,1,0
27528,14969,0,1,27,0,0,0,14,0,1
27529,4,0,1,42,0,0,0,21,0,1
27530,10000000,0,0,33,0,0,1,16,1,0
27531,501422,0,1,21,0,0,0,15,0,1
27532,10000000,0,0,142,0,0,0,8,1,0
27533,54827,0,1,69,1,0,0,25,1,0
27534,10000000,0,0,51,0,0,0,30,1,0
27535,10000000,0,1,184,0,0,0,18,1,0
27536,4570,0,1,369,0,0,1,44,1,0
27537,63602,0,0,18,0,0,0,14,0,1
27538,10000000,0,0,119,0,0,0,15,1,0
27539,10000000,0,1,80,0,0,0,35,1,0
27540,10000000,0,1,52,0,0,0,18,0,1
27541,10000000,0,1,31,0,0,0,20,0,1
27542,105,0,1,35,0,0,0,13,0,1
27543,10000000,0,1,30,0,0,0,19,0,1
27544,305745,0,0,33,0,0,0,21,0,1
27545,10000000,0,0,36,0,0,1,27,1,0
27546,6089,0,1,132,0,0,0,14,1,0
27547,10000000,0,0,54,0,0,0,19,1,0
27548,146564,0,1,56,0,1,0,24,1,0
27549,10000000,0,0,117,0,0,1,39,1,0
27550,10000000,0,1,25,0,0,0,11,0,1
27551,339,0,1,36,0,0,0,12,0,1
27552,10000000,0,1,151,0,0,0,51,1,0
27553,7001,0,0,45,0,0,0,16,0,1
27554,10000000,0,0,89,0,0,0,16,1,0
27555,10000000,0,0,86,0,0,0,18,1,0
27556,10000000,0,1,50,0,0,0,21,1,0
27557,10000000,0,1,34,0,0,0,13,0,1
27558,10000000,0,1,37,0,0,0,14,0,1
27559,10000000,0,1,57,0,0,0,28,1,0
27560,10000000,0,1,43,0,0,0,15,1,0
27561,10000000,0,0,86,0,0,1,24,1,0
27562,10000000,0,0,29,0,0,0,12,1,0
27563,10000000,0,0,115,0,0,0,33,1,0
27564,168,0,1,28,0,0,0,23,0,1
27565,24929,0,0,39,0,0,0,15,0,1
27566,10000000,0,0,65,0,0,0,21,1,0
27567,10000000,0,1,28,0,0,0,21,0,1
27568,10000000,0,0,45,0,0,0,19,1,0
27569,10000000,0,1,69,0,0,1,19,1,0
27570,10000000,0,1,155,0,0,0,21,1,0
27571,10000000,0,0,140,0,0,0,139,1,0
27572,4570,0,1,369,0,0,1,44,1,0
27573,4570,0,1,347,0,0,1,44,1,0
27574,2852,0,0,48,0,0,0,24,0,1
27575,10000000,0,1,98,0,0,0,18,1,0
27576,10000000,0,1,79,0,1,0,9,1,0
27577,105,0,1,35,0,0,0,13,0,1
27578,836190,0,0,42,0,0,0,17,1,0
27579,14969,0,1,27,0,0,0,14,0,1
27580,14969,0,1,26,0,0,0,14,0,1
27581,10000000,0,1,118,0,0,0,11,1,0
27582,10000000,0,1,135,0,0,0,16,1,0
27583,14680,0,1,37,0,0,1,12,0,1
27584,10000000,0,0,50,0,0,0,16,1,0
27585,10000000,0,1,153,0,0,0,17,1,0
27586,14969,0,1,27,0,0,0,14,0,1
27587,10000000,0,1,200,0,0,0,9,1,0
27588,10000000,0,1,47,0,0,1,15,1,0
27589,10000000,0,0,100,0,0,0,33,1,0
27590,44061,0,1,33,0,0,0,13,1,0
27591,10000000,0,1,36,0,0,0,24,0,1
27592,10000000,0,0,31,0,0,0,14,1,0
27593,10000000,0,0,24,0,0,0,17,0,1
27594,10000000,0,1,77,0,0,0,21,1,0
27595,10000000,0,0,103,0,0,0,30,1,0
27596,10000000,0,1,21,0,0,0,14,0,1
27597,10000000,0,0,67,0,0,0,16,1,0
27598,17920,0,0,27,0,0,0,19,0,1
27599,10000000,0,1,27,0,0,0,17,0,1
27600,10000000,0,1,25,0,0,0,16,0,1
27601,10000000,0,0,159,0,0,0,14,1,0
27602,2604,0,0,41,0,0,0,25,0,1
27603,29,0,1,30,0,0,0,22,0,1
27604,236871,0,1,72,0,0,0,14,1,0
27605,10000000,0,1,30,0,0,0,18,0,1
27606,10000000,0,1,25,0,0,0,18,1,0
27607,118554,0,1,47,0,1,0,22,1,0
27608,14969,0,1,27,0,0,0,14,0,1
27609,10000000,0,1,38,0,0,0,27,1,0
27610,44061,0,1,33,0,0,0,13,1,0
27611,236871,0,1,72,0,0,0,14,1,0
27612,10000000,0,0,21,0,0,0,20,1,0
27613,10000000,0,1,23,0,0,0,17,0,1
27614,10000000,0,0,154,0,0,1,135,1,0
27615,4570,0,1,343,0,0,1,44,1,0
27616,10000000,0,0,181,0,0,1,17,1,0
27617,44061,0,1,33,0,0,0,13,1,0
27618,105,0,1,38,0,0,0,13,0,1
27619,10000000,0,0,32,0,0,0,16,0,1
27620,10000000,0,1,33,0,0,0,25,0,1
27621,12646,0,0,35,0,0,0,15,0,1
27622,10000000,0,0,38,0,0,0,14,1,0
27623,10000000,0,1,128,0,0,0,16,1,0
27624,10000000,0,1,77,0,0,0,12,1,0
27625,14969,0,1,27,0,0,0,14,0,1
27626,91578,0,1,43,0,0,0,11,0,1
27627,10000000,0,1,99,0,0,0,14,1,0
27628,10000000,0,0,280,0,0,0,83,1,0
27629,10000000,0,0,102,0,0,0,13,1,0
27630,127981,0,1,22,0,0,0,21,1,0
27631,10000000,0,1,133,0,0,0,21,1,0
27632,10000000,0,0,290,0,0,1,111,1,0
27633,65613,0,1,55,0,0,0,14,1,0
27634,278474,0,0,41,0,0,0,10,0,1
27635,10000000,0,0,37,0,0,0,18,1,0
27636,10000000,0,0,72,0,0,1,42,1,0
27637,10000000,0,1,187,0,0,0,16,1,0
27638,10000000,0,0,83,0,0,0,28,1,0
27639,10000000,0,1,30,0,0,1,14,1,0
27640,10000000,0,1,52,0,0,0,13,1,0
27641,17052,0,1,37,0,0,0,13,0,1
27642,7770,0,0,20,0,0,0,13,0,1
27643,10000000,0,0,236,0,0,0,12,1,0
27644,10000000,0,0,103,0,0,0,30,1,0
27645,10000000,0,1,38,0,0,0,18,0,1
27646,10000000,0,1,46,0,0,0,18,0,1
27647,10000000,0,0,78,0,0,1,32,1,0
27648,15345,0,0,31,0,0,0,19,0,1
27649,10000000,0,1,29,0,0,0,16,1,0
27650,10000000,0,1,25,0,0,0,15,1,0
27651,11,0,1,29,0,0,1,28,1,0
27652,1267,0,1,30,0,0,0,18,0,1
27653,10000000,0,0,90,0,0,1,36,1,0
27654,10000000,0,1,23,0,0,0,17,0,1
27655,10000000,0,1,38,0,0,0,9,1,0
27656,10000000,0,0,46,0,0,0,15,1,0
27657,41003,0,0,37,0,0,0,18,0,1
27658,10000000,0,0,22,0,0,0,21,1,0
27659,47310,0,1,41,0,0,0,20,0,1
27660,10000000,0,1,88,0,0,0,12,1,0
27661,485934,0,1,57,0,0,0,12,0,1
27662,96392,0,1,64,0,0,0,24,1,0
27663,10000000,0,0,142,0,0,0,17,1,0
27664,43914,0,1,37,0,0,0,19,0,1
27665,14969,0,1,27,0,0,0,14,0,1
27666,273570,0,1,50,0,0,0,14,0,1
27667,10000000,0,0,112,0,0,1,41,1,0
27668,10000000,0,0,34,0,0,0,15,1,0
27669,14969,0,1,27,0,0,0,14,0,1
27670,14969,0,1,26,0,0,0,14,0,1
27671,10000000,0,1,39,0,0,0,16,0,1
27672,10000000,0,0,221,0,0,0,113,1,0
27673,10000000,0,1,185,0,0,0,23,1,0
27674,10000000,0,1,29,0,0,0,11,1,0
27675,10000000,0,0,21,0,0,0,16,0,1
27676,10000000,0,0,35,0,0,0,14,1,0
27677,200895,0,0,22,0,0,0,14,0,1
27678,10000000,0,0,78,0,0,1,42,0,1
27679,100926,0,1,58,0,0,0,24,0,1
27680,10000000,0,1,23,0,0,0,16,0,1
27681,256609,0,1,38,0,0,0,18,0,1
27682,836190,0,0,42,0,0,0,17,1,0
27683,10000000,0,0,16,0,0,0,9,1,0
27684,14969,0,1,26,0,0,0,14,0,1
27685,10000000,0,0,37,0,0,1,20,1,0
27686,10000000,0,1,79,0,0,0,20,1,0
27687,10000000,0,1,47,0,0,0,23,1,0
27688,168,0,1,42,0,0,0,21,0,1
27689,10000000,0,0,40,0,0,0,18,0,1
27690,74715,0,1,71,0,0,1,23,1,0
27691,10000000,0,1,41,0,0,0,17,1,0
27692,9603,0,0,35,0,0,0,18,0,1
27693,236871,0,1,72,0,0,0,14,1,0
27694,4570,0,1,361,0,0,1,44,1,0
27695,10846,0,1,98,0,0,0,11,0,1
27696,10000000,0,0,37,0,0,0,14,1,0
27697,10000000,0,0,39,0,0,0,20,1,0
27698,10000000,0,1,52,0,0,0,11,0,1
27699,10000000,0,1,36,0,0,0,9,1,0
27700,10000000,0,0,228,0,0,0,15,1,0
27701,1495,0,1,72,0,0,0,15,0,1
27702,236871,0,1,72,0,0,0,14,1,0
27703,10134,0,1,19,0,0,0,18,1,0
27704,17309,0,1,49,0,0,0,16,0,1
27705,10000000,0,0,28,0,0,0,13,0,1
27706,10000000,0,0,52,0,0,0,12,1,0
27707,10000000,0,1,32,0,0,0,11,0,1
27708,10000000,0,0,95,0,0,1,39,1,0
27709,10000000,0,0,153,0,0,1,119,1,0
27710,623875,0,0,80,0,0,1,17,1,0
27711,1,0,1,98,0,0,0,15,1,0
27712,10000000,0,0,16,0,0,1,9,1,0
27713,325888,0,0,78,0,0,0,17,1,0
27714,14969,0,1,27,0,0,0,14,0,1
27715,10000000,0,1,88,0,0,0,11,1,0
27716,10000000,0,1,84,0,0,0,10,1,0
27717,53,0,1,28,0,0,0,13,0,1
27718,10000000,0,0,182,0,0,0,15,1,0
27719,10000000,0,1,26,0,0,0,13,0,1
27720,133572,0,1,55,0,0,0,15,0,1
27721,882301,0,1,49,0,0,0,23,0,1
27722,14969,0,1,27,0,0,0,14,0,1
27723,10000000,0,0,62,0,0,1,22,0,1
27724,10000000,0,1,34,0,0,0,15,0,1
27725,160,0,0,53,0,0,0,15,0,1
27726,6,0,1,49,0,0,0,16,0,1
27727,183,0,1,46,0,0,0,30,1,0
27728,23343,0,1,30,0,0,0,13,0,1
27729,10000000,0,1,255,0,0,0,12,1,0
27730,1267,0,1,30,0,0,0,20,0,1
27731,10000000,0,0,26,0,0,0,13,1,0
27732,14969,0,1,27,0,0,0,14,0,1
27733,35471,0,0,55,0,0,0,16,0,1
27734,10000000,0,0,158,0,0,0,132,1,0
27735,10000000,0,0,21,0,0,0,7,1,0
27736,10000000,0,0,41,0,0,0,22,0,1
27737,10000000,0,1,21,0,0,0,13,0,1
27738,10000000,0,0,28,0,0,0,27,1,0
27739,14969,0,1,26,0,0,0,14,0,1
27740,10000000,0,0,150,0,0,1,127,1,0
27741,10000000,0,1,31,0,0,0,25,0,1
27742,168,0,1,31,0,0,0,15,0,1
27743,3508,0,1,37,0,0,0,22,0,1
27744,29,0,1,46,0,0,0,18,0,1
27745,1083,0,0,45,0,0,0,12,0,1
27746,576,0,1,24,0,0,0,18,0,1
27747,10000000,0,1,195,0,0,0,16,1,0
27748,10000000,0,0,83,0,0,0,11,1,0
27749,345038,0,1,50,0,0,0,16,0,1
27750,38231,0,1,56,0,0,0,14,0,1
27751,10000000,0,0,67,0,0,0,18,1,0
27752,1267,0,1,28,0,0,0,18,0,1
27753,10000000,0,1,253,0,0,0,162,1,0
27754,44061,0,1,33,0,0,0,13,1,0
27755,10000000,0,0,304,0,0,0,117,1,0
27756,10000000,0,0,160,0,0,0,11,1,0
27757,10000000,0,0,76,0,0,0,27,1,0
27758,4570,0,1,369,0,0,1,44,1,0
27759,2547,0,1,45,0,0,0,17,0,1
27760,10000000,0,1,24,0,0,0,23,1,0
27761,10000000,0,0,62,0,0,1,36,1,0
27762,18365,0,0,88,0,0,0,15,0,1
27763,19264,0,1,46,0,0,0,16,0,1
27764,10000000,0,0,28,0,0,0,13,1,0
27765,771840,0,0,252,0,0,0,16,1,0
27766,953029,0,1,30,0,0,0,15,0,1
27767,1104,0,1,41,0,0,0,18,0,1
27768,4570,0,1,343,0,0,1,44,1,0
27769,236871,0,1,204,0,0,0,14,1,0
27770,10000000,0,1,173,0,0,0,15,1,0
27771,1471,0,0,34,0,0,0,17,0,1
27772,10000000,0,0,21,0,0,0,14,1,0
